id,codigo_parametro,parametro_sensores_id,nombre_parametro,fecha_dato,valor_numero
1207935,18054,17,Radiacion solar,7/25/2024 19:17,0
1207942,18036,13,Humedad,7/25/2024 19:31,81.2
1207941,18001,1,Temperatura,7/25/2024 19:31,22.5
1207953,18054,17,Radiacion solar,7/25/2024 19:32,0
1207958,18036,13,Humedad,7/25/2024 19:46,81.5
1207957,18001,1,Temperatura,7/25/2024 19:46,22.5
1207968,18054,17,Radiacion solar,7/25/2024 19:47,0
1207974,18036,13,Humedad,7/25/2024 20:01,81.6
1207973,18001,1,Temperatura,7/25/2024 20:01,22.4
1207985,18054,17,Radiacion solar,7/25/2024 20:02,0
1207990,18036,13,Humedad,7/25/2024 20:16,81.1
1207989,18001,1,Temperatura,7/25/2024 20:16,22.4
1207999,18054,17,Radiacion solar,7/25/2024 20:17,0
1208005,18001,1,Temperatura,7/25/2024 20:31,22.4
1208006,18036,13,Humedad,7/25/2024 20:31,81.4
1208015,18054,17,Radiacion solar,7/25/2024 20:32,0
1208021,18001,1,Temperatura,7/25/2024 20:46,22.4
1208022,18036,13,Humedad,7/25/2024 20:46,81.6
1208033,18054,17,Radiacion solar,7/25/2024 20:47,0
1208037,18001,1,Temperatura,7/25/2024 21:01,22.4
1208038,18036,13,Humedad,7/25/2024 21:01,81.9
1208049,18054,17,Radiacion solar,7/25/2024 21:02,0
1208054,18036,13,Humedad,7/25/2024 21:16,82.4
1208053,18001,1,Temperatura,7/25/2024 21:16,22.3
1208064,18054,17,Radiacion solar,7/25/2024 21:17,0
1208069,18001,1,Temperatura,7/25/2024 21:31,22.4
1208070,18036,13,Humedad,7/25/2024 21:31,82.1
1208080,18054,17,Radiacion solar,7/25/2024 21:32,0
1208085,18001,1,Temperatura,7/25/2024 21:46,22.3
1208086,18036,13,Humedad,7/25/2024 21:46,82
1208096,18054,17,Radiacion solar,7/25/2024 21:47,0
1208102,18036,13,Humedad,7/25/2024 22:02,82
1208101,18001,1,Temperatura,7/25/2024 22:02,22.3
1208113,18054,17,Radiacion solar,7/25/2024 22:02,0
1208118,18036,13,Humedad,7/25/2024 22:16,81.6
1208117,18001,1,Temperatura,7/25/2024 22:16,22.4
1208128,18054,17,Radiacion solar,7/25/2024 22:17,0
1208134,18036,13,Humedad,7/25/2024 22:31,81.9
1208133,18001,1,Temperatura,7/25/2024 22:31,22.3
1208143,18054,17,Radiacion solar,7/25/2024 22:32,0
1208150,18036,13,Humedad,7/25/2024 22:46,82.5
1208149,18001,1,Temperatura,7/25/2024 22:46,22.2
1208160,18054,17,Radiacion solar,7/25/2024 22:47,0
1208166,18036,13,Humedad,7/25/2024 23:01,82.3
1208165,18001,1,Temperatura,7/25/2024 23:01,22.2
1208177,18054,17,Radiacion solar,7/25/2024 23:02,0
1208182,18036,13,Humedad,7/25/2024 23:16,81.4
1208181,18001,1,Temperatura,7/25/2024 23:16,22.4
1208191,18054,17,Radiacion solar,7/25/2024 23:17,0
1208198,18036,13,Humedad,7/25/2024 23:31,82.1
1208197,18001,1,Temperatura,7/25/2024 23:31,22.3
1208207,18054,17,Radiacion solar,7/25/2024 23:32,0
1208214,18036,13,Humedad,7/25/2024 23:46,81.5
1208213,18001,1,Temperatura,7/25/2024 23:46,22.4
1208224,18054,17,Radiacion solar,7/25/2024 23:47,0
1208229,18001,1,Temperatura,7/26/2024 0:01,22.4
1208230,18036,13,Humedad,7/26/2024 0:01,81.4
1208241,18054,17,Radiacion solar,7/26/2024 0:02,0
1208245,18001,1,Temperatura,7/26/2024 0:16,22.5
1208246,18036,13,Humedad,7/26/2024 0:16,81.1
1208256,18054,17,Radiacion solar,7/26/2024 0:17,0
1208261,18001,1,Temperatura,7/26/2024 0:31,22.5
1208262,18036,13,Humedad,7/26/2024 0:31,81.6
1208273,18054,17,Radiacion solar,7/26/2024 0:32,0
1208278,18036,13,Humedad,7/26/2024 0:46,81.8
1208277,18001,1,Temperatura,7/26/2024 0:46,22.4
1208287,18054,17,Radiacion solar,7/26/2024 0:47,0
1208294,18036,13,Humedad,7/26/2024 1:01,81.6
1208293,18001,1,Temperatura,7/26/2024 1:01,22.4
1208305,18054,17,Radiacion solar,7/26/2024 1:02,0
1208310,18036,13,Humedad,7/26/2024 1:16,81.9
1208309,18001,1,Temperatura,7/26/2024 1:16,22.4
1208320,18054,17,Radiacion solar,7/26/2024 1:17,0
1208326,18036,13,Humedad,7/26/2024 1:31,82
1208325,18001,1,Temperatura,7/26/2024 1:31,22.4
1208336,18054,17,Radiacion solar,7/26/2024 1:32,0
1208342,18036,13,Humedad,7/26/2024 1:46,82.1
1208341,18001,1,Temperatura,7/26/2024 1:46,22.4
1208352,18054,17,Radiacion solar,7/26/2024 1:47,0
1208358,18036,13,Humedad,7/26/2024 2:02,82.4
1208357,18001,1,Temperatura,7/26/2024 2:02,22.4
1208369,18054,17,Radiacion solar,7/26/2024 2:02,0
1208374,18036,13,Humedad,7/26/2024 2:16,82.5
1208373,18001,1,Temperatura,7/26/2024 2:16,22.4
1208384,18054,17,Radiacion solar,7/26/2024 2:17,0
1208389,18001,1,Temperatura,7/26/2024 2:31,22.4
1208390,18036,13,Humedad,7/26/2024 2:31,82.5
1208400,18054,17,Radiacion solar,7/26/2024 2:32,0
1208405,18001,1,Temperatura,7/26/2024 2:46,22.4
1208406,18036,13,Humedad,7/26/2024 2:46,82.6
1208416,18054,17,Radiacion solar,7/26/2024 2:47,0
1208421,18001,1,Temperatura,7/26/2024 3:01,22.4
1208422,18036,13,Humedad,7/26/2024 3:01,83.1
1208433,18054,17,Radiacion solar,7/26/2024 3:02,0
1208437,18001,1,Temperatura,7/26/2024 3:16,22.4
1208438,18036,13,Humedad,7/26/2024 3:16,83.1
1208449,18054,17,Radiacion solar,7/26/2024 3:17,0
1208454,18036,13,Humedad,7/26/2024 3:31,83.3
1208453,18001,1,Temperatura,7/26/2024 3:31,22.3
1208463,18054,17,Radiacion solar,7/26/2024 3:32,0
1208469,18001,1,Temperatura,7/26/2024 3:46,22.4
1208470,18036,13,Humedad,7/26/2024 3:46,83.2
1208480,18054,17,Radiacion solar,7/26/2024 3:47,0
1208485,18001,1,Temperatura,7/26/2024 4:01,22.4
1208486,18036,13,Humedad,7/26/2024 4:01,83.2
1208497,18054,17,Radiacion solar,7/26/2024 4:02,0
1208502,18036,13,Humedad,7/26/2024 4:16,83.8
1208501,18001,1,Temperatura,7/26/2024 4:16,22.4
1208512,18054,17,Radiacion solar,7/26/2024 4:17,0
1208518,18036,13,Humedad,7/26/2024 4:31,83.5
1208517,18001,1,Temperatura,7/26/2024 4:31,22.4
1208528,18054,17,Radiacion solar,7/26/2024 4:32,0
1208533,18001,1,Temperatura,7/26/2024 4:46,22.3
1208534,18036,13,Humedad,7/26/2024 4:46,84.1
1208544,18054,17,Radiacion solar,7/26/2024 4:47,0
1208550,18036,13,Humedad,7/26/2024 5:01,84.3
1208549,18001,1,Temperatura,7/26/2024 5:01,22.3
1208561,18054,17,Radiacion solar,7/26/2024 5:02,0
1208566,18036,13,Humedad,7/26/2024 5:16,83.9
1208565,18001,1,Temperatura,7/26/2024 5:16,22.3
1208575,18054,17,Radiacion solar,7/26/2024 5:17,0
1208582,18036,13,Humedad,7/26/2024 5:31,83.8
1208581,18001,1,Temperatura,7/26/2024 5:31,22.3
1208591,18054,17,Radiacion solar,7/26/2024 5:32,0
1208598,18036,13,Humedad,7/26/2024 5:46,83.9
1208597,18001,1,Temperatura,7/26/2024 5:46,22.3
1208607,18054,17,Radiacion solar,7/26/2024 5:47,0
1208613,18001,1,Temperatura,7/26/2024 6:02,22.3
1208614,18036,13,Humedad,7/26/2024 6:02,83.9
1208625,18054,17,Radiacion solar,7/26/2024 6:02,0
1208629,18001,1,Temperatura,7/26/2024 6:16,22.4
1208630,18036,13,Humedad,7/26/2024 6:16,84.1
1208639,18054,17,Radiacion solar,7/26/2024 6:17,0
1208645,18001,1,Temperatura,7/26/2024 6:31,22.4
1208646,18036,13,Humedad,7/26/2024 6:31,84.4
1208656,18054,17,Radiacion solar,7/26/2024 6:32,0
1208662,18036,13,Humedad,7/26/2024 6:46,84.3
1208661,18001,1,Temperatura,7/26/2024 6:46,22.4
1208671,18054,17,Radiacion solar,7/26/2024 6:47,4
1208677,18001,1,Temperatura,7/26/2024 7:01,22.4
1208678,18036,13,Humedad,7/26/2024 7:01,84.4
1208689,18054,17,Radiacion solar,7/26/2024 7:02,9
1208694,18036,13,Humedad,7/26/2024 7:16,84.9
1208693,18001,1,Temperatura,7/26/2024 7:16,22.4
1208704,18054,17,Radiacion solar,7/26/2024 7:17,16
1208710,18036,13,Humedad,7/26/2024 7:31,86.3
1208709,18001,1,Temperatura,7/26/2024 7:31,22.3
1208719,18054,17,Radiacion solar,7/26/2024 7:32,28
1208725,18001,1,Temperatura,7/26/2024 7:46,22.4
1208726,18036,13,Humedad,7/26/2024 7:46,86
1208736,18054,17,Radiacion solar,7/26/2024 7:47,40
1208741,18001,1,Temperatura,7/26/2024 8:01,22.4
1208742,18036,13,Humedad,7/26/2024 8:01,86.1
1208753,18054,17,Radiacion solar,7/26/2024 8:02,57
1208758,18036,13,Humedad,7/26/2024 8:16,86.3
1208757,18001,1,Temperatura,7/26/2024 8:16,22.5
1208767,18054,17,Radiacion solar,7/26/2024 8:17,76
1208773,18001,1,Temperatura,7/26/2024 8:31,22.5
1208774,18036,13,Humedad,7/26/2024 8:31,86.4
1208784,18054,17,Radiacion solar,7/26/2024 8:32,112
1208789,18001,1,Temperatura,7/26/2024 8:46,22.8
1208790,18036,13,Humedad,7/26/2024 8:46,86
1208799,18054,17,Radiacion solar,7/26/2024 8:47,136
1208805,18001,1,Temperatura,7/26/2024 9:01,23
1208806,18036,13,Humedad,7/26/2024 9:01,85.4
1208817,18054,17,Radiacion solar,7/26/2024 9:02,137
1208822,18036,13,Humedad,7/26/2024 9:16,84.8
1208821,18001,1,Temperatura,7/26/2024 9:16,23.2
1208832,18054,17,Radiacion solar,7/26/2024 9:17,240
1208838,18036,13,Humedad,7/26/2024 9:31,84.9
1208837,18001,1,Temperatura,7/26/2024 9:31,23.6
1208848,18054,17,Radiacion solar,7/26/2024 9:32,379
1208854,18036,13,Humedad,7/26/2024 9:46,83.2
1208853,18001,1,Temperatura,7/26/2024 9:46,24.1
1208864,18054,17,Radiacion solar,7/26/2024 9:47,346
1208869,18001,1,Temperatura,7/26/2024 10:02,24.4
1208870,18036,13,Humedad,7/26/2024 10:02,81.6
1208881,18054,17,Radiacion solar,7/26/2024 10:02,258
1208886,18036,13,Humedad,7/26/2024 10:16,82.1
1208885,18001,1,Temperatura,7/26/2024 10:16,24.3
1208895,18054,17,Radiacion solar,7/26/2024 10:17,286
1208902,18036,13,Humedad,7/26/2024 10:31,80.9
1208901,18001,1,Temperatura,7/26/2024 10:31,24.5
1208911,18054,17,Radiacion solar,7/26/2024 10:32,260
1208918,18036,13,Humedad,7/26/2024 10:46,79.2
1208917,18001,1,Temperatura,7/26/2024 10:46,24.9
1208927,18054,17,Radiacion solar,7/26/2024 10:47,271
1208933,18001,1,Temperatura,7/26/2024 11:01,24.9
1208934,18036,13,Humedad,7/26/2024 11:01,79.4
1208945,18054,17,Radiacion solar,7/26/2024 11:02,285
1208949,18001,1,Temperatura,7/26/2024 11:16,25.1
1208950,18036,13,Humedad,7/26/2024 11:16,79
1208960,18054,17,Radiacion solar,7/26/2024 11:17,219
1208966,18036,13,Humedad,7/26/2024 11:31,78.5
1208965,18001,1,Temperatura,7/26/2024 11:31,25.1
1208976,18054,17,Radiacion solar,7/26/2024 11:32,160
1208981,18001,1,Temperatura,7/26/2024 11:46,25.1
1208982,18036,13,Humedad,7/26/2024 11:46,78.5
1208992,18054,17,Radiacion solar,7/26/2024 11:47,190
1208998,18036,13,Humedad,7/26/2024 12:01,78.4
1208997,18001,1,Temperatura,7/26/2024 12:01,25.1
1209009,18054,17,Radiacion solar,7/26/2024 12:02,222
1209014,18036,13,Humedad,7/26/2024 12:16,78.3
1209013,18001,1,Temperatura,7/26/2024 12:16,25
1209023,18054,17,Radiacion solar,7/26/2024 12:17,216
1209029,18001,1,Temperatura,7/26/2024 12:31,25.1
1209030,18036,13,Humedad,7/26/2024 12:31,78.1
1209039,18054,17,Radiacion solar,7/26/2024 12:32,198
1209045,18001,1,Temperatura,7/26/2024 12:46,25.1
1209046,18036,13,Humedad,7/26/2024 12:46,78.1
1209055,18054,17,Radiacion solar,7/26/2024 12:47,212
1209062,18036,13,Humedad,7/26/2024 13:01,77.4
1209061,18001,1,Temperatura,7/26/2024 13:01,25.2
1209073,18054,17,Radiacion solar,7/26/2024 13:02,181
1209078,18036,13,Humedad,7/26/2024 13:16,76.5
1209077,18001,1,Temperatura,7/26/2024 13:16,25.5
1209088,18054,17,Radiacion solar,7/26/2024 13:17,166
1209094,18036,13,Humedad,7/26/2024 13:31,76.9
1209093,18001,1,Temperatura,7/26/2024 13:31,25.4
1209104,18054,17,Radiacion solar,7/26/2024 13:32,247
1209110,18036,13,Humedad,7/26/2024 13:46,77.1
1209109,18001,1,Temperatura,7/26/2024 13:46,25.6
1209120,18054,17,Radiacion solar,7/26/2024 13:47,281
1209125,18001,1,Temperatura,7/26/2024 14:02,25.7
1209126,18036,13,Humedad,7/26/2024 14:02,76.3
1209137,18054,17,Radiacion solar,7/26/2024 14:02,234
1209142,18036,13,Humedad,7/26/2024 14:16,75.9
1209141,18001,1,Temperatura,7/26/2024 14:16,25.8
1209151,18054,17,Radiacion solar,7/26/2024 14:17,204
1209157,18001,1,Temperatura,7/26/2024 14:31,25.9
1209158,18036,13,Humedad,7/26/2024 14:31,75.3
1209167,18054,17,Radiacion solar,7/26/2024 14:32,163
1209174,18036,13,Humedad,7/26/2024 14:46,74.6
1209173,18001,1,Temperatura,7/26/2024 14:46,26
1209178,18054,17,Radiacion solar,7/26/2024 14:47,133
1209189,18001,1,Temperatura,7/26/2024 15:01,26
1209190,18036,13,Humedad,7/26/2024 15:01,74.8
1209201,18054,17,Radiacion solar,7/26/2024 15:02,120
1209205,18001,1,Temperatura,7/26/2024 15:16,26
1209206,18036,13,Humedad,7/26/2024 15:16,74.6
1209215,18054,17,Radiacion solar,7/26/2024 15:17,130
1209221,18001,1,Temperatura,7/26/2024 15:31,25.9
1209222,18036,13,Humedad,7/26/2024 15:31,74.5
1209231,18054,17,Radiacion solar,7/26/2024 15:32,109
1209237,18001,1,Temperatura,7/26/2024 15:46,24.9
1209238,18036,13,Humedad,7/26/2024 15:46,77.9
1209243,18054,17,Radiacion solar,7/26/2024 15:47,75
1209253,18001,1,Temperatura,7/26/2024 16:01,24.4
1209254,18036,13,Humedad,7/26/2024 16:01,78.4
1209265,18054,17,Radiacion solar,7/26/2024 16:02,68
1209270,18036,13,Humedad,7/26/2024 16:16,79
1209269,18001,1,Temperatura,7/26/2024 16:16,24.2
1209280,18054,17,Radiacion solar,7/26/2024 16:17,66
1209285,18001,1,Temperatura,7/26/2024 16:31,24
1209286,18036,13,Humedad,7/26/2024 16:31,79.5
1209295,18054,17,Radiacion solar,7/26/2024 16:32,54
1209302,18036,13,Humedad,7/26/2024 16:46,80.1
1209301,18001,1,Temperatura,7/26/2024 16:46,23.7
1209312,18054,17,Radiacion solar,7/26/2024 16:47,44
1209318,18036,13,Humedad,7/26/2024 17:01,80.7
1209317,18001,1,Temperatura,7/26/2024 17:01,23.5
1209329,18054,17,Radiacion solar,7/26/2024 17:02,46
1209334,18036,13,Humedad,7/26/2024 17:16,81.5
1209333,18001,1,Temperatura,7/26/2024 17:16,23.4
1209343,18054,17,Radiacion solar,7/26/2024 17:17,55
1209350,18036,13,Humedad,7/26/2024 17:31,82
1209349,18001,1,Temperatura,7/26/2024 17:31,23.2
1209360,18054,17,Radiacion solar,7/26/2024 17:32,34
1209365,18001,1,Temperatura,7/26/2024 17:46,23.2
1209366,18036,13,Humedad,7/26/2024 17:46,81.5
1209374,18054,17,Radiacion solar,7/26/2024 17:47,22
1209382,18036,13,Humedad,7/26/2024 18:02,82.2
1209381,18001,1,Temperatura,7/26/2024 18:02,23
1209393,18054,17,Radiacion solar,7/26/2024 18:02,15
1209398,18036,13,Humedad,7/26/2024 18:16,82.6
1209397,18001,1,Temperatura,7/26/2024 18:16,23
1209407,18054,17,Radiacion solar,7/26/2024 18:17,8
1209413,18001,1,Temperatura,7/26/2024 18:31,22.8
1209414,18036,13,Humedad,7/26/2024 18:31,83.3
1209423,18054,17,Radiacion solar,7/26/2024 18:32,3
1209430,18036,13,Humedad,7/26/2024 18:46,84.1
1209429,18001,1,Temperatura,7/26/2024 18:46,22.6
1209440,18054,17,Radiacion solar,7/26/2024 18:47,0
1209446,18036,13,Humedad,7/26/2024 19:01,84.7
1209445,18001,1,Temperatura,7/26/2024 19:01,22.5
1209457,18054,17,Radiacion solar,7/26/2024 19:02,0
1209461,18001,1,Temperatura,7/26/2024 19:16,22.4
1209462,18036,13,Humedad,7/26/2024 19:16,85
1209472,18054,17,Radiacion solar,7/26/2024 19:17,0
1209478,18036,13,Humedad,7/26/2024 19:31,85.4
1209477,18001,1,Temperatura,7/26/2024 19:31,22.3
1209488,18054,17,Radiacion solar,7/26/2024 19:32,0
1209493,18001,1,Temperatura,7/26/2024 19:46,22.3
1209494,18036,13,Humedad,7/26/2024 19:46,85.7
1209504,18054,17,Radiacion solar,7/26/2024 19:47,0
1209509,18001,1,Temperatura,7/26/2024 20:01,22.3
1209510,18036,13,Humedad,7/26/2024 20:01,85.7
1209521,18054,17,Radiacion solar,7/26/2024 20:02,0
1209525,18001,1,Temperatura,7/26/2024 20:16,22.3
1209526,18036,13,Humedad,7/26/2024 20:16,85.6
1209535,18054,17,Radiacion solar,7/26/2024 20:17,0
1209542,18036,13,Humedad,7/26/2024 20:31,85.4
1209541,18001,1,Temperatura,7/26/2024 20:31,22.2
1209552,18054,17,Radiacion solar,7/26/2024 20:32,0
1209558,18036,13,Humedad,7/26/2024 20:46,86.1
1209557,18001,1,Temperatura,7/26/2024 20:46,22.1
1209568,18054,17,Radiacion solar,7/26/2024 20:47,0
1209574,18036,13,Humedad,7/26/2024 21:01,86.5
1209573,18001,1,Temperatura,7/26/2024 21:01,22.1
1209585,18054,17,Radiacion solar,7/26/2024 21:02,0
1209589,18001,1,Temperatura,7/26/2024 21:16,22
1209590,18036,13,Humedad,7/26/2024 21:16,86.7
1209600,18054,17,Radiacion solar,7/26/2024 21:17,0
1209605,18001,1,Temperatura,7/26/2024 21:31,21.8
1209606,18036,13,Humedad,7/26/2024 21:31,87.4
1209615,18054,17,Radiacion solar,7/26/2024 21:32,0
1209621,18001,1,Temperatura,7/26/2024 21:46,21.6
1209622,18036,13,Humedad,7/26/2024 21:46,88.5
1209631,18054,17,Radiacion solar,7/26/2024 21:47,0
1209638,18036,13,Humedad,7/26/2024 22:02,87
1209637,18001,1,Temperatura,7/26/2024 22:02,21.8
1209649,18054,17,Radiacion solar,7/26/2024 22:02,0
1209654,18036,13,Humedad,7/26/2024 22:16,87.5
1209653,18001,1,Temperatura,7/26/2024 22:16,21.8
1209663,18054,17,Radiacion solar,7/26/2024 22:17,0
1209669,18001,1,Temperatura,7/26/2024 22:31,21.8
1209670,18036,13,Humedad,7/26/2024 22:31,87.7
1209680,18054,17,Radiacion solar,7/26/2024 22:32,0
1209686,18036,13,Humedad,7/26/2024 22:46,87.3
1209685,18001,1,Temperatura,7/26/2024 22:46,22
1209707,18054,17,Radiacion solar,7/26/2024 22:47,0
1209724,18036,13,Humedad,7/26/2024 23:01,88
1209722,18001,1,Temperatura,7/26/2024 23:01,22
1209711,18054,17,Radiacion solar,7/26/2024 23:02,0
1209691,18001,1,Temperatura,7/26/2024 23:16,22
1209692,18036,13,Humedad,7/26/2024 23:16,88
1209703,18054,17,Radiacion solar,7/26/2024 23:17,0
1209749,18001,1,Temperatura,7/26/2024 23:31,22
1209750,18036,13,Humedad,7/26/2024 23:31,87.8
1209757,18054,17,Radiacion solar,7/26/2024 23:32,0
1209765,18001,1,Temperatura,7/26/2024 23:46,22
1209766,18036,13,Humedad,7/26/2024 23:46,88
1209773,18054,17,Radiacion solar,7/26/2024 23:47,0
1209781,18001,1,Temperatura,7/27/2024 0:01,21.9
1209782,18036,13,Humedad,7/27/2024 0:01,88
1209793,18054,17,Radiacion solar,7/27/2024 0:02,0
1209733,18001,1,Temperatura,7/27/2024 0:16,21.9
1209734,18036,13,Humedad,7/27/2024 0:16,88
1209739,18054,17,Radiacion solar,7/27/2024 0:17,0
1209798,18036,13,Humedad,7/27/2024 0:31,88.4
1209797,18001,1,Temperatura,7/27/2024 0:31,21.9
1209809,18054,17,Radiacion solar,7/27/2024 0:32,0
1209813,18001,1,Temperatura,7/27/2024 0:46,22
1209814,18036,13,Humedad,7/27/2024 0:46,88
1209824,18054,17,Radiacion solar,7/27/2024 0:47,0
1209829,18001,1,Temperatura,7/27/2024 1:01,22
1209830,18036,13,Humedad,7/27/2024 1:01,88
1209841,18054,17,Radiacion solar,7/27/2024 1:02,0
1209846,18036,13,Humedad,7/27/2024 1:16,88
1209845,18001,1,Temperatura,7/27/2024 1:16,22
1209856,18054,17,Radiacion solar,7/27/2024 1:17,0
1209861,18001,1,Temperatura,7/27/2024 1:31,22
1209862,18036,13,Humedad,7/27/2024 1:31,88.3
1209873,18054,17,Radiacion solar,7/27/2024 1:32,0
1209877,18001,1,Temperatura,7/27/2024 1:46,21.9
1209878,18036,13,Humedad,7/27/2024 1:46,89
1209889,18054,17,Radiacion solar,7/27/2024 1:47,0
1209893,18001,1,Temperatura,7/27/2024 2:02,21.7
1209894,18036,13,Humedad,7/27/2024 2:02,90.6
1209905,18054,17,Radiacion solar,7/27/2024 2:02,0
1209909,18001,1,Temperatura,7/27/2024 2:16,21.5
1209910,18036,13,Humedad,7/27/2024 2:16,91.8
1209921,18054,17,Radiacion solar,7/27/2024 2:17,0
1209925,18001,1,Temperatura,7/27/2024 2:31,21.3
1209926,18036,13,Humedad,7/27/2024 2:31,92.8
1209936,18054,17,Radiacion solar,7/27/2024 2:32,0
1209941,18001,1,Temperatura,7/27/2024 2:46,21.2
1209942,18036,13,Humedad,7/27/2024 2:46,93.4
1209953,18054,17,Radiacion solar,7/27/2024 2:47,0
1209958,18036,13,Humedad,7/27/2024 3:01,93.9
1209957,18001,1,Temperatura,7/27/2024 3:01,21.1
1209969,18054,17,Radiacion solar,7/27/2024 3:02,0
1209973,18001,1,Temperatura,7/27/2024 3:16,21.1
1209974,18036,13,Humedad,7/27/2024 3:16,94.2
1209984,18054,17,Radiacion solar,7/27/2024 3:17,0
1209990,18036,13,Humedad,7/27/2024 3:31,94.6
1209989,18001,1,Temperatura,7/27/2024 3:31,21
1210001,18054,17,Radiacion solar,7/27/2024 3:32,0
1210005,18001,1,Temperatura,7/27/2024 3:46,21.1
1210006,18036,13,Humedad,7/27/2024 3:46,94.8
1210016,18054,17,Radiacion solar,7/27/2024 3:47,0
1210021,18001,1,Temperatura,7/27/2024 4:01,21
1210022,18036,13,Humedad,7/27/2024 4:01,94.9
1210033,18054,17,Radiacion solar,7/27/2024 4:02,0
1210038,18036,13,Humedad,7/27/2024 4:16,95.2
1210037,18001,1,Temperatura,7/27/2024 4:16,21
1210048,18054,17,Radiacion solar,7/27/2024 4:17,0
1210054,18036,13,Humedad,7/27/2024 4:31,95.2
1210053,18001,1,Temperatura,7/27/2024 4:31,21
1210064,18054,17,Radiacion solar,7/27/2024 4:32,0
1210069,18001,1,Temperatura,7/27/2024 4:46,21
1210070,18036,13,Humedad,7/27/2024 4:46,95.2
1210079,18054,17,Radiacion solar,7/27/2024 4:47,0
1210086,18036,13,Humedad,7/27/2024 5:01,95
1210085,18001,1,Temperatura,7/27/2024 5:01,21
1210097,18054,17,Radiacion solar,7/27/2024 5:02,0
1210101,18001,1,Temperatura,7/27/2024 5:16,21.1
1210102,18036,13,Humedad,7/27/2024 5:16,95
1210112,18054,17,Radiacion solar,7/27/2024 5:17,0
1210117,18001,1,Temperatura,7/27/2024 5:31,21.1
1210118,18036,13,Humedad,7/27/2024 5:31,95
1210129,18054,17,Radiacion solar,7/27/2024 5:32,0
1210133,18001,1,Temperatura,7/27/2024 5:46,21
1210134,18036,13,Humedad,7/27/2024 5:46,95
1210143,18054,17,Radiacion solar,7/27/2024 5:47,0
1210149,18001,1,Temperatura,7/27/2024 6:02,21.1
1210150,18036,13,Humedad,7/27/2024 6:02,94.5
1210161,18054,17,Radiacion solar,7/27/2024 6:02,0
1210166,18036,13,Humedad,7/27/2024 6:16,94.3
1210165,18001,1,Temperatura,7/27/2024 6:16,21.1
1210176,18054,17,Radiacion solar,7/27/2024 6:17,0
1210182,18036,13,Humedad,7/27/2024 6:31,94.2
1210181,18001,1,Temperatura,7/27/2024 6:31,21.2
1210192,18054,17,Radiacion solar,7/27/2024 6:32,0
1210197,18001,1,Temperatura,7/27/2024 6:46,21.2
1210198,18036,13,Humedad,7/27/2024 6:46,93.8
1210208,18054,17,Radiacion solar,7/27/2024 6:47,1
1210214,18036,13,Humedad,7/27/2024 7:01,93.6
1210213,18001,1,Temperatura,7/27/2024 7:01,21.3
1210225,18054,17,Radiacion solar,7/27/2024 7:02,3
1210229,18001,1,Temperatura,7/27/2024 7:16,21.3
1210230,18036,13,Humedad,7/27/2024 7:16,93.6
1210240,18054,17,Radiacion solar,7/27/2024 7:17,11
1210245,18001,1,Temperatura,7/27/2024 7:31,21.3
1210246,18036,13,Humedad,7/27/2024 7:31,93.5
1210256,18054,17,Radiacion solar,7/27/2024 7:32,17
1210262,18036,13,Humedad,7/27/2024 7:46,92.5
1210261,18001,1,Temperatura,7/27/2024 7:46,21.5
1210271,18054,17,Radiacion solar,7/27/2024 7:47,27
1210278,18036,13,Humedad,7/27/2024 8:01,91.7
1210277,18001,1,Temperatura,7/27/2024 8:01,21.6
1210289,18054,17,Radiacion solar,7/27/2024 8:02,43
1210294,18036,13,Humedad,7/27/2024 8:16,91.2
1210293,18001,1,Temperatura,7/27/2024 8:16,21.7
1210304,18054,17,Radiacion solar,7/27/2024 8:17,39
1210310,18036,13,Humedad,7/27/2024 8:31,91.4
1210309,18001,1,Temperatura,7/27/2024 8:31,21.7
1210320,18054,17,Radiacion solar,7/27/2024 8:32,38
1210325,18001,1,Temperatura,7/27/2024 8:46,21.5
1210326,18036,13,Humedad,7/27/2024 8:46,92.8
1210337,18054,17,Radiacion solar,7/27/2024 8:47,55
1210341,18001,1,Temperatura,7/27/2024 9:01,21.5
1210342,18036,13,Humedad,7/27/2024 9:01,93
1210353,18054,17,Radiacion solar,7/27/2024 9:02,71
1210358,18036,13,Humedad,7/27/2024 9:16,92.3
1210357,18001,1,Temperatura,7/27/2024 9:16,21.6
1210368,18054,17,Radiacion solar,7/27/2024 9:17,97
1210373,18001,1,Temperatura,7/27/2024 9:31,22
1210374,18036,13,Humedad,7/27/2024 9:31,90.7
1210385,18054,17,Radiacion solar,7/27/2024 9:32,98
1210390,18036,13,Humedad,7/27/2024 9:46,89.6
1210389,18001,1,Temperatura,7/27/2024 9:46,22.2
1210400,18054,17,Radiacion solar,7/27/2024 9:47,93
1210405,18001,1,Temperatura,7/27/2024 10:02,22.3
1210406,18036,13,Humedad,7/27/2024 10:02,89.7
1210417,18054,17,Radiacion solar,7/27/2024 10:02,100
1210422,18036,13,Humedad,7/27/2024 10:16,88.6
1210421,18001,1,Temperatura,7/27/2024 10:16,22.4
1210433,18054,17,Radiacion solar,7/27/2024 10:17,124
1210437,18001,1,Temperatura,7/27/2024 10:31,22.6
1210438,18036,13,Humedad,7/27/2024 10:31,88.2
1210448,18054,17,Radiacion solar,7/27/2024 10:32,184
1210454,18036,13,Humedad,7/27/2024 10:46,87.4
